time,queue_length,busy_servers
77.26607015756038,18,2
77.40621112571077,19,2
77.42952605742413,20,2
78.7038024274732,21,2
78.87931201497338,21,1
78.87931201497338,20,2
78.88883552383749,21,2
79.64859285692889,22,2
79.65425699302868,23,2
80.21216433283082,24,2
81.91303964631514,25,2
82.67030774885468,26,2
84.69134349244601,27,2
84.85100213140444,27,1
84.85100213140444,26,2
84.8704059527486,27,2
85.3033757531157,28,2
85.53345390776856,28,1
85.53345390776856,27,2
85.73003798213553,28,2
85.8883315198771,29,2
85.91475961956826,29,1
85.91475961956826,28,2
86.44385731954671,29,2
88.97148618519519,30,2
89.08624596471105,31,2
89.10481469539744,31,1
89.10481469539744,30,2
89.58903603009158,30,1
89.58903603009158,29,2
90.75628103969649,30,2
91.02674668947651,30,1
91.02674668947651,29,2
91.34088989417579,29,1
91.34088989417579,28,2
91.73530841383185,29,2
91.89275357607866,29,1
91.89275357607866,28,2
91.92426511728247,28,1
91.92426511728247,27,2
92.62458443246285,27,1
92.62458443246285,26,2
93.22984500007927,26,1
93.22984500007927,25,2
94.06326737755376,26,2
95.3744357749478,26,1
95.3744357749478,25,2
95.38337915793409,26,2
95.38339112336298,26,1
95.38339112336298,25,2
95.45756150865499,25,1
95.45756150865499,24,2
96.26645357516756,25,2
96.71814558914639,26,2
97.20784719332536,26,1
97.20784719332536,25,2
98.75437132088325,25,1
98.75437132088325,24,2
99.10898762656916,24,1
99.10898762656916,23,2
99.20944732062605,24,2
99.54650086207991,24,1
99.54650086207991,23,2
99.62176560667577,24,2
99.75451325154303,24,1
99.75451325154303,23,2
100.28616152887867,23,1
100.28616152887867,22,2
100.31085434999115,22,1
100.31085434999115,21,2
100.31319464376035,21,1
100.31319464376035,20,2
100.45065578877725,21,2
101.39147835975665,22,2
101.5525810911817,23,2
101.80973887291219,24,2
102.43999558410754,24,1
102.43999558410754,23,2
102.67430833128715,24,2
103.35822630554999,25,2
104.03255344784749,25,1
104.03255344784749,24,2
104.1318987268704,24,1
104.1318987268704,23,2
104.15562437970165,24,2
104.18287372636377,24,1
104.18287372636377,23,2
105.1759858930932,23,1
105.1759858930932,22,2
105.29960078306588,23,2
105.38891285990627,23,1
105.38891285990627,22,2
105.69624868960678,23,2
106.3105451136078,23,1
106.3105451136078,22,2
106.31967800348937,23,2
106.40393373196589,24,2
106.98895148128412,25,2
107.17967086868215,26,2
108.60327500587631,27,2
109.35275900060674,28,2
109.85033925854678,28,1
109.85033925854678,27,2
109.8932357124509,27,1
109.8932357124509,26,2
109.94440440947315,26,1
109.94440440947315,25,2
110.30551781768068,26,2
111.09915419853645,26,1
111.09915419853645,25,2
111.19229532918531,25,1
111.19229532918531,24,2
111.62088099482449,24,1
111.62088099482449,23,2
111.95987774649781,23,1
111.95987774649781,22,2
113.26628351213368,23,2
115.03598222597783,23,1
115.03598222597783,22,2
115.11509183723817,23,2
115.69888210396071,23,1
115.69888210396071,22,2
116.04234375657542,22,1
116.04234375657542,21,2
117.66203850010952,21,1
117.66203850010952,20,2
118.16480017337966,21,2
118.73215591384624,22,2
119.20379844337855,22,1
119.20379844337855,21,2
120.08775518596822,22,2
120.49551046532052,23,2
120.754841160304,24,2
120.8744211453643,24,1
120.8744211453643,23,2
121.76583440571301,24,2
122.20960787660908,24,1
122.20960787660908,23,2
122.52275468592305,24,2
122.92816879081666,24,1
122.92816879081666,23,2
123.78369859690535,24,2
123.88428915041547,24,1
123.88428915041547,23,2
124.34594713094886,23,1
124.34594713094886,22,2
124.7667937536503,23,2
125.56699529194098,23,1
125.56699529194098,22,2
125.8289405491258,23,2
126.26339863038297,23,1
126.26339863038297,22,2
126.92851210517588,23,2
127.05021102884272,24,2
127.40198378928618,25,2
129.29824703162075,25,1
129.29824703162075,24,2
130.16256733573297,25,2
132.00824797919887,25,1
132.00824797919887,24,2
132.0676882207793,24,1
132.0676882207793,23,2
132.16289036314524,23,1
132.16289036314524,22,2
132.37104156096498,23,2
132.66038418978752,24,2
134.16954545955966,25,2
134.497109050616,26,2
134.7538034276263,26,1
134.7538034276263,25,2
135.05245060156034,25,1
135.05245060156034,24,2
135.32725111271395,25,2
136.29969062057086,25,1
136.29969062057086,24,2
137.1904833238973,25,2
137.47305221567518,26,2
137.80734297376094,26,1
137.80734297376094,25,2
138.02769127983575,26,2
138.06708276437672,26,1
138.06708276437672,25,2
138.54704870621475,25,1
138.54704870621475,24,2
138.76944689624543,24,1
138.76944689624543,23,2
139.04867491725796,24,2
141.09078087091038,24,1
141.09078087091038,23,2
141.1025823326389,23,1
141.1025823326389,22,2
141.1151066840798,22,1
141.1151066840798,21,2
141.2256949292408,21,1
141.2256949292408,20,2
142.42145547751946,21,2
143.26252905506811,21,1
143.26252905506811,20,2
143.35173755258882,20,1
143.35173755258882,19,2
143.4179931225368,20,2
144.11118691264497,20,1
144.11118691264497,19,2
145.10655674263467,20,2
145.80645204890902,21,2
146.1998403159844,21,1
146.1998403159844,20,2
146.3219778201383,20,1
146.3219778201383,19,2
146.5073788005743,19,1
146.5073788005743,18,2
147.55046310179716,19,2
147.7184400007986,20,2
147.81288654876025,20,1
147.81288654876025,19,2
147.84039667440268,19,1
147.84039667440268,18,2
148.58239884925698,19,2
150.5517624645167,19,1
150.5517624645167,18,2
151.32307897701568,19,2
151.44121283084922,20,2
152.04272811835082,20,1
152.04272811835082,19,2
152.37079014346344,20,2
154.13835123890337,20,1
154.13835123890337,19,2
155.44813743237793,19,1
155.44813743237793,18,2
155.9736683529547,18,1
155.9736683529547,17,2
155.97686362056598,18,2
156.4835964542905,18,1
156.4835964542905,17,2
156.87663101239764,18,2
156.97194260212365,18,1
156.97194260212365,17,2
157.46721342406795,17,1
157.46721342406795,16,2
159.2070446730364,16,1
159.2070446730364,15,2
160.44448693963747,16,2
161.81148430192795,16,1
161.81148430192795,15,2
161.96914831315465,16,2
162.61387803687938,16,1
162.61387803687938,15,2
163.4451808560106,15,1
163.4451808560106,14,2
163.56141420394027,15,2
163.95474824172237,15,1
163.95474824172237,14,2
163.983107549333,15,2
164.57505947015625,15,1
164.57505947015625,14,2
165.64174578766998,15,2
165.910037685484,15,1
165.910037685484,14,2
166.61576202589393,14,1
166.61576202589393,13,2
166.8845079963114,13,1
166.8845079963114,12,2
167.65174523987255,13,2
169.11735502530388,13,1
169.11735502530388,12,2
169.65143470446398,13,2
169.824670703425,14,2
170.11907950690994,15,2
172.1987663477616,15,1
172.1987663477616,14,2
173.0466327969494,14,1
173.0466327969494,13,2
173.0845722135631,13,1
173.0845722135631,12,2
173.10542042391583,12,1
173.10542042391583,11,2
173.23615198988878,12,2
173.9290786147006,13,2
176.25961949309604,13,1
176.25961949309604,12,2
177.89178553616048,13,2
177.98767886580566,13,1
177.98767886580566,12,2
178.40929575882402,12,1
178.40929575882402,11,2
180.37172729298177,12,2
180.5031623872638,13,2
181.0729459200459,13,1
181.0729459200459,12,2
181.6463989855263,12,1
181.6463989855263,11,2
181.82223239896751,12,2
182.40066664728013,13,2
182.54324914552421,13,1
182.54324914552421,12,2
183.96544336187404,12,1
183.96544336187404,11,2
186.78765934763382,11,1
186.78765934763382,10,2
186.90656907372747,10,1
186.90656907372747,9,2
187.24542054488532,10,2
189.95351120631682,11,2
190.41434486175132,12,2
190.4242047189451,12,1
190.4242047189451,11,2
190.54463333659,11,1
190.54463333659,10,2
191.1105735514371,11,2
191.11227240738165,12,2
191.19075047125037,12,1
191.19075047125037,11,2
192.20678111257286,11,1
192.20678111257286,10,2
193.7663754525883,11,2
193.91749229745153,11,1
193.91749229745153,10,2
194.08194794725839,11,2
194.572424798913,12,2
195.10361272807853,13,2
196.3682384112798,13,1
196.3682384112798,12,2
196.4465947602201,13,2
197.04341394966718,14,2
197.42167429391884,14,1
197.42167429391884,13,2
197.6438438728237,14,2
197.69343888054726,15,2
198.3534059762128,15,1
198.3534059762128,14,2
198.43861675664212,14,1
198.43861675664212,13,2
198.48839808039344,14,2
198.73419815705242,14,1
198.73419815705242,13,2
198.92821495282922,14,2
199.38667283693158,15,2
199.4150025398692,15,1
199.4150025398692,14,2
199.89330597140673,14,1
199.89330597140673,13,2
200.1736367841299,13,1
200.1736367841299,12,2
200.83767735820237,12,1
200.83767735820237,11,2
201.05140682743223,11,1
201.05140682743223,10,2
201.26419091828478,10,1
201.26419091828478,9,2
201.2836970824253,10,2
201.55614883064516,10,1
201.55614883064516,9,2
202.04182303672056,10,2
202.11953019741054,10,1
202.11953019741054,9,2
202.4991529576507,9,1
202.4991529576507,8,2
203.49856777902747,9,2
203.78874944521917,10,2
203.84238197263036,10,1
203.84238197263036,9,2
204.26230906773213,9,1
204.26230906773213,8,2
204.32338742314647,9,2
204.85593636103985,10,2
205.37333391213,10,1
205.37333391213,9,2
205.41775259524172,9,1
205.41775259524172,8,2
205.60594430876534,8,1
205.60594430876534,7,2
206.15671368299743,8,2
206.7518265302295,9,2
208.8149937265967,9,1
208.8149937265967,8,2
209.08360403762666,8,1
209.08360403762666,7,2
209.09187939295828,8,2
209.89797898418504,8,1
209.89797898418504,7,2
210.75749994499068,8,2
211.18508201803994,8,1
211.18508201803994,7,2
211.20593721633202,7,1
211.20593721633202,6,2
211.62950636808338,6,1
211.62950636808338,5,2
211.63001479267328,6,2
211.65780535723493,7,2
212.36960895134877,8,2
212.89263702791416,8,1
212.89263702791416,7,2
214.49220663746317,8,2
214.67775455608302,8,1
214.67775455608302,7,2
214.68767750671677,8,2
214.84509191655636,8,1
214.84509191655636,7,2
214.88243585698137,8,2
215.55859357743057,8,1
215.55859357743057,7,2
216.21995434157336,7,1
216.21995434157336,6,2
216.38604669318858,7,2
216.41145873160977,7,1
216.41145873160977,6,2
217.02198381636413,6,1
217.02198381636413,5,2
217.97813517286536,6,2
218.96936655518806,6,1
218.96936655518806,5,2
219.30566511307836,5,1
219.30566511307836,4,2
219.61131852369112,5,2
219.8227393125462,6,2
222.65261924961953,7,2
222.80685284644935,7,1
222.80685284644935,6,2
223.48261514711632,6,1
223.48261514711632,5,2
223.93707231296847,5,1
223.93707231296847,4,2
224.0414781780654,4,1
224.0414781780654,3,2
224.2501399170145,3,1
224.2501399170145,2,2
224.27698163029456,2,1
224.27698163029456,1,2
224.53454745885617,2,2
225.189896470187,2,1
225.189896470187,1,2
225.21331485361515,2,2
225.4952322173339,2,1
225.4952322173339,1,2
225.89510101161912,2,2
225.89627162535044,2,1
225.89627162535044,1,2
227.667098624153,1,1
227.667098624153,0,2
227.72275009089245,1,2
228.55807365725306,1,1
228.55807365725306,0,2
229.6725864666203,1,2
229.95941813513272,1,1
229.95941813513272,0,2
230.71727495497944,1,2
231.5664070918362,2,2
232.3232081292706,2,1
232.3232081292706,1,2
232.44466213467584,1,1
232.44466213467584,0,2
232.5996392871341,1,2
232.733693495501,1,1
232.733693495501,0,2
233.2309301270025,0,1
234.55054008702163,1,1
234.55054008702163,0,2
234.6253288904545,0,1
235.0409396077233,0,0
236.45904733389534,1,0
236.45904733389534,0,1
237.58881155680294,0,0
237.88163153734817,1,0
237.88163153734817,0,1
238.5733543481577,0,0
238.77826766655318,1,0
238.77826766655318,0,1
238.92549320341595,0,0
239.73232901607324,1,0
239.73232901607324,0,1
240.13135161175776,1,1
240.13135161175776,0,2
241.2761213328111,0,1
241.66091167497632,1,1
241.66091167497632,0,2
242.61103981257682,0,1
243.02137248319968,1,1
243.02137248319968,0,2
243.0948424709037,1,2
245.62536518555612,1,1
245.62536518555612,0,2
245.70115082574077,1,2
245.75313703596956,2,2
246.30450908061297,2,1
246.30450908061297,1,2
246.8426762737044,2,2
247.89060815909463,2,1
247.89060815909463,1,2
248.3157720661064,2,2
248.4345465653861,2,1
248.4345465653861,1,2
248.64304670782744,2,2
249.03024468770485,2,1
249.03024468770485,1,2
249.50455398915514,2,2
250.23458561898013,3,2
250.42459764684313,3,1
250.42459764684313,2,2
251.7283638669449,2,1
251.7283638669449,1,2
253.02848585934973,1,1
253.02848585934973,0,2
255.58852771553532,1,2
255.60622983089985,2,2
255.75992589474663,2,1
255.75992589474663,1,2
255.87512355812586,1,1
255.87512355812586,0,2
256.4046838129385,0,1
256.88097188062153,1,1
256.88097188062153,0,2
256.9538980823051,1,2
257.0832453440779,1,1
257.0832453440779,0,2
257.437751138927,0,1
257.5595772240565,1,1
257.5595772240565,0,2
257.67424559315,1,2
258.1426653425339,1,1
258.1426653425339,0,2
258.16638552013904,1,2
258.2384877705812,1,1
258.2384877705812,0,2
258.36094814958994,0,1
259.0554890695398,0,0
260.054711532699,1,0
260.054711532699,0,1
260.37328917756855,0,0
260.8886940828807,1,0
260.8886940828807,0,1
261.32345579828876,1,1
261.32345579828876,0,2
261.74528999539496,0,1
262.779602438385,0,0
262.886040637055,1,0
262.886040637055,0,1
262.9768232172221,1,1
262.9768232172221,0,2
263.1624751069703,0,1
265.05455013212804,1,1
265.05455013212804,0,2
266.8127342597714,0,1
267.262850463215,1,1
267.262850463215,0,2
267.56381679914614,0,1
268.4149709890738,0,0
268.62202428604684,1,0
268.62202428604684,0,1
268.6384942083156,0,0
268.7378070765679,1,0
268.7378070765679,0,1
269.18654394759653,1,1
269.18654394759653,0,2
269.3930795956769,1,2
270.0652636685169,2,2
270.1588174095916,3,2
270.2691915572484,3,1
270.2691915572484,2,2
270.37081437361854,2,1
270.37081437361854,1,2
271.5709389677023,1,1
271.5709389677023,0,2
272.71819010325254,0,1
273.380935698675,1,1
273.380935698675,0,2
273.4236731994857,0,1
273.4746384602718,1,1
273.4746384602718,0,2
273.7546171722886,0,1
274.31447921162305,1,1
274.31447921162305,0,2
274.5441260294268,1,2
275.05983180175815,1,1
275.05983180175815,0,2
276.59770015512055,0,1
276.97496223328,1,1
276.97496223328,0,2
277.3763454043058,0,1
277.8465248715251,1,1
277.8465248715251,0,2
278.0576711387784,1,2
278.39778648948777,2,2
278.9323860226992,3,2
279.1352929180232,3,1
279.1352929180232,2,2
279.23605248860923,2,1
279.23605248860923,1,2
279.24478210145776,2,2
280.51023602777536,3,2
280.65770532827986,4,2
280.9927463469063,4,1
280.9927463469063,3,2
282.3153214948484,3,1
282.3153214948484,2,2
282.91227957721185,2,1
282.91227957721185,1,2
283.21070157565777,1,1
283.21070157565777,0,2
283.8251833579606,1,2
284.5170074594719,1,1
284.5170074594719,0,2
285.3198533954616,1,2
287.04976584099603,2,2
287.2204354075269,2,1
287.2204354075269,1,2
287.60704106470064,2,2
288.012810351309,3,2
288.12601611605635,3,1
288.12601611605635,2,2
289.02432615323124,2,1
289.02432615323124,1,2
289.07313360541997,1,1
289.07313360541997,0,2
289.46353175106657,1,2
289.6827291472961,2,2
290.35774062534904,3,2
290.47906575992675,3,1
290.47906575992675,2,2
290.599910045387,3,2
291.33475919527245,3,1
291.33475919527245,2,2
291.4999618603422,3,2
291.7747199705008,3,1
291.7747199705008,2,2
292.036611342897,3,2
292.23806707102034,3,1
292.23806707102034,2,2
292.3684266210775,3,2
292.41207015915967,4,2
294.49550730227133,5,2
295.94405481591554,6,2
296.48010530540324,7,2
297.8245225286354,7,1
297.8245225286354,6,2
298.29954346889633,6,1
298.29954346889633,5,2
300.36815767490964,5,1
300.36815767490964,4,2
300.4374723545253,4,1
300.4374723545253,3,2
300.75573938047444,3,1
300.75573938047444,2,2
300.7669877727912,2,1
300.7669877727912,1,2
301.2149500449382,2,2
301.3338853043636,2,1
301.3338853043636,1,2
301.349445636885,2,2
301.9218694245355,3,2
302.1361461134982,3,1
302.1361461134982,2,2
302.3832947832435,2,1
302.3832947832435,1,2
302.4059007904326,2,2
302.96344532654865,2,1
302.96344532654865,1,2
302.98348756151137,1,1
302.98348756151137,0,2
303.1947379297169,1,2
304.3678760284192,2,2
304.54375114746176,2,1
304.54375114746176,1,2
305.13193276636275,2,2
305.15216166580086,3,2
305.16993656143217,3,1
305.16993656143217,2,2
305.9583591755677,3,2
306.5154233553018,4,2
306.56532900343484,4,1
306.56532900343484,3,2
306.642181850269,4,2
307.2374219269729,4,1
307.2374219269729,3,2
308.8457931045623,4,2
309.00224261788406,5,2
309.1144908280289,5,1
309.1144908280289,4,2
310.1026685114044,4,1
310.1026685114044,3,2
310.462378720358,4,2
311.74884484836366,5,2
311.76626769226795,5,1
311.76626769226795,4,2
311.8232083245867,5,2
312.3281733808996,5,1
312.3281733808996,4,2
313.87452895284645,4,1
313.87452895284645,3,2
313.9628333690688,3,1
313.9628333690688,2,2
314.1784176726581,3,2
314.44448412389977,4,2
315.007988909623,4,1
315.007988909623,3,2
317.74540718863705,4,2
319.6166065523074,5,2
320.24661249221356,5,1
320.24661249221356,4,2
320.81707466740124,5,2
320.9588017094218,5,1
320.9588017094218,4,2
321.05687295597954,5,2
321.5393806629889,6,2
323.71985530598016,6,1
323.71985530598016,5,2
323.7915523633103,5,1
323.7915523633103,4,2
323.79463578658255,5,2
324.08303016838954,6,2
324.864455285992,6,1
324.864455285992,5,2
325.0403846133458,5,1
325.0403846133458,4,2
325.21190591054,5,2
325.2327726167906,5,1
325.2327726167906,4,2
325.79334395437036,5,2
326.6002674366213,6,2
326.73205606849956,6,1
326.73205606849956,5,2
326.7828241111616,6,2
328.0980088984649,7,2
328.26405429759103,7,1
328.26405429759103,6,2
328.3029240233065,6,1
328.3029240233065,5,2
328.4909436525971,6,2
328.49738098913923,7,2
332.84705345388284,7,1
332.84705345388284,6,2
333.3550082885905,6,1
333.3550082885905,5,2
333.68861525852384,5,1
333.68861525852384,4,2
334.0062814828215,4,1
334.0062814828215,3,2
334.20007911626027,4,2
334.9282582017912,5,2
337.3050729696498,5,1
337.3050729696498,4,2
337.9511902754595,5,2
338.40817373583104,5,1
338.40817373583104,4,2
338.8703105377826,5,2
338.9452921230033,6,2
339.0250169361806,6,1
339.0250169361806,5,2
339.0406591570872,6,2
339.45941735734607,6,1
339.45941735734607,5,2
339.67300684588173,6,2
340.00032427579515,6,1
340.00032427579515,5,2
340.1975333412576,5,1
340.1975333412576,4,2
340.61591885176347,5,2
340.64098224188444,5,1
340.64098224188444,4,2
341.324271002773,4,1
341.324271002773,3,2
342.27306316862075,4,2
343.0844055992029,4,1
343.0844055992029,3,2
344.4908595621074,4,2
344.6097386249281,5,2
345.54830159929764,5,1
345.54830159929764,4,2
345.7712179080592,4,1
345.7712179080592,3,2
346.9728882178896,4,2
347.8409255227597,5,2
349.40519432833923,5,1
349.40519432833923,4,2
349.5473932934588,5,2
350.3364001419355,6,2
351.02227282108447,6,1
351.02227282108447,5,2
351.30393912675135,6,2
352.21415698212815,6,1
352.21415698212815,5,2
352.96591949837,6,2
353.60456001153784,6,1
353.60456001153784,5,2
353.65898667755545,5,1
353.65898667755545,4,2
353.7137238232069,4,1
353.7137238232069,3,2
353.7718807827296,4,2
354.55019805857194,5,2
354.6644156969749,6,2
354.9871835028439,6,1
354.9871835028439,5,2
355.65825885174206,5,1
355.65825885174206,4,2
356.0982910374083,5,2
356.246198948985,6,2
356.9728605477267,6,1
356.9728605477267,5,2
358.29764057065375,5,1
358.29764057065375,4,2
358.42433975064336,5,2
360.12943015350805,6,2
360.25140465874694,6,1
360.25140465874694,5,2
360.3759875711198,5,1
360.3759875711198,4,2
360.4627785781044,4,1
360.4627785781044,3,2
360.6155579197065,3,1
360.6155579197065,2,2
360.91923776598156,3,2
362.3082529978171,3,1
362.3082529978171,2,2
363.4275894515032,3,2
365.37214587169035,4,2
365.4914357960558,5,2
366.0627457216574,5,1
366.0627457216574,4,2
366.4505551409155,5,2
366.8073514191572,5,1
366.8073514191572,4,2
367.60301097022307,4,1
367.60301097022307,3,2
367.87615333436213,4,2
368.3648289544657,4,1
368.3648289544657,3,2
369.49232027346824,4,2
370.0047397028907,4,1
370.0047397028907,3,2
370.96158137252775,3,1
370.96158137252775,2,2
371.1060443170589,3,2
371.15213536109286,3,1
371.15213536109286,2,2
371.5835992892123,3,2
372.1856989842258,3,1
372.1856989842258,2,2
372.859959637515,3,2
373.2141906313339,4,2
374.13832774347304,5,2
374.35594188719966,5,1
374.35594188719966,4,2
374.5925160003455,4,1
374.5925160003455,3,2
374.6350366656268,3,1
374.6350366656268,2,2
374.7268268556433,2,1
374.7268268556433,1,2
375.0615186549581,1,1
375.0615186549581,0,2
375.54616930974726,0,1
375.91401880733594,0,0
376.6209890525177,1,0
376.6209890525177,0,1
376.63063863378744,0,0
377.9995721171061,1,0
377.9995721171061,0,1
378.4508582238812,1,1
378.4508582238812,0,2
378.78522240481095,0,1
379.8386295532069,1,1
379.8386295532069,0,2
379.9202363262077,0,1
380.32672166900335,0,0
380.7602014901144,1,0
380.7602014901144,0,1
382.4006956949644,0,0
382.5782789008833,1,0
382.5782789008833,0,1
382.66729511347165,1,1
382.66729511347165,0,2
383.11637806443383,1,2
383.5669698020606,1,1
383.5669698020606,0,2
383.8099575054576,0,1
383.93444430659645,1,1
383.93444430659645,0,2
383.97543511835084,0,1
385.45247025458696,1,1
385.45247025458696,0,2
386.06224974115685,0,1
386.8308154112518,0,0
388.12180821025555,1,0
388.12180821025555,0,1
388.6254355495453,1,1
388.6254355495453,0,2
388.81563693764036,0,1
388.83759026920546,1,1
388.83759026920546,0,2
389.8002473219353,1,2
389.8549494456256,1,1
389.8549494456256,0,2
390.651743097373,0,1
391.6609727281514,0,0
392.24934892353326,1,0
392.24934892353326,0,1
393.1340747307095,1,1
393.1340747307095,0,2
393.3075784909089,1,2
393.4375352858285,1,1
393.4375352858285,0,2
393.76740313565494,0,1
393.8733461231022,0,0
396.27065538009526,1,0
396.27065538009526,0,1
396.3430243939721,0,0
396.872935693128,1,0
396.872935693128,0,1
398.8270158298016,1,1
398.8270158298016,0,2
399.07375227828805,0,1
399.4214582955956,1,1
399.4214582955956,0,2
399.6784564807537,0,1
400.7136725531644,0,0
401.2509082565275,1,0
401.2509082565275,0,1
401.72892988624625,0,0
403.6052904295375,1,0
403.6052904295375,0,1
403.7415184483805,1,1
403.7415184483805,0,2
403.96099986875635,1,2
404.10244457075845,2,2
406.47858996750523,2,1
406.47858996750523,1,2
407.08769245771646,1,1
407.08769245771646,0,2
408.0504541106395,0,1
411.429698191026,1,1
411.429698191026,0,2
411.5322259481224,0,1
413.3979813042128,1,1
413.3979813042128,0,2
414.4071757724233,0,1
414.5147523562219,0,0
418.0975523055227,1,0
418.0975523055227,0,1
419.334908392645,1,1
419.334908392645,0,2
419.607603662977,1,2
419.6711730372441,1,1
419.6711730372441,0,2
420.25156775047304,1,2
420.6090071427212,2,2
420.82494732437084,2,1
420.82494732437084,1,2
421.55140528840553,1,1
421.55140528840553,0,2
422.45767925972973,0,1
423.85721377848955,0,0
424.1810531382725,1,0
424.1810531382725,0,1
424.4412880702139,0,0
426.7227122733023,1,0
426.7227122733023,0,1
427.07653412426043,1,1
427.07653412426043,0,2
427.1714053852,1,2
428.55734923650334,2,2
428.82222219132916,3,2
429.1765284207818,4,2
429.3747829563026,5,2
429.4084717834875,5,1
429.4084717834875,4,2
429.6079268027132,5,2
431.2825976036352,5,1
431.2825976036352,4,2
431.3086064580258,5,2
431.9363239298154,6,2
432.8615411769734,6,1
432.8615411769734,5,2
432.9266989193904,5,1
432.9266989193904,4,2
432.96469237688103,4,1
432.96469237688103,3,2
433.490645827352,4,2
434.42190948964856,4,1
434.42190948964856,3,2
435.61478708929,3,1
435.61478708929,2,2
436.3814640768384,2,1
436.3814640768384,1,2
436.4066495789625,2,2
436.8565353019744,3,2
437.70282538684523,4,2
437.76784677616877,4,1
437.76784677616877,3,2
438.0908217618639,3,1
438.0908217618639,2,2
438.7112496001314,3,2
438.7921761643263,4,2
439.23204019753547,5,2
440.0119194780564,5,1
440.0119194780564,4,2
441.8783958432545,5,2
442.0858276190672,5,1
442.0858276190672,4,2
443.7752647635046,5,2
443.92054215841193,5,1
443.92054215841193,4,2
444.1744440180928,5,2
446.0325620483765,5,1
446.0325620483765,4,2
446.9382597186417,5,2
446.9778868422741,6,2
447.09110005510274,6,1
447.09110005510274,5,2
447.6999095633884,6,2
447.7466915197903,7,2
448.4374617705925,7,1
448.4374617705925,6,2
448.52094598009865,6,1
448.52094598009865,5,2
449.48198541535504,6,2
450.9995525423027,7,2
451.0408009801919,8,2
451.53869708115855,9,2
452.93581721372806,9,1
452.93581721372806,8,2
453.1761073020224,9,2
453.419107469733,10,2
453.8184185391016,11,2
454.36393859675854,11,1
454.36393859675854,10,2
454.40458663777565,10,1
454.40458663777565,9,2
455.3748024600969,9,1
455.3748024600969,8,2
455.4206021542642,9,2
455.7234282239422,10,2
455.7993814404086,10,1
455.7993814404086,9,2
456.8985626429149,9,1
456.8985626429149,8,2
457.861326809135,9,2
457.86805666183545,10,2
458.3602401725419,10,1
458.3602401725419,9,2
459.01367059421324,9,1
459.01367059421324,8,2
459.08344318031175,8,1
459.08344318031175,7,2
459.2541182687933,8,2
459.4913799591026,9,2
459.95618655712195,9,1
459.95618655712195,8,2
460.58561500172885,8,1
460.58561500172885,7,2
460.8831112930596,7,1
460.8831112930596,6,2
461.4678370074812,6,1
461.4678370074812,5,2
461.62959459735555,5,1
461.62959459735555,4,2
462.83441336121683,4,1
462.83441336121683,3,2
463.3026683582781,3,1
463.3026683582781,2,2
463.31996901152803,2,1
463.31996901152803,1,2
463.38213575382895,2,2
464.23061959499654,2,1
464.23061959499654,1,2
464.67108758963803,2,2
465.18185423489666,3,2
465.7066719170314,4,2
465.7967418976184,5,2
465.81104825501814,6,2
466.7210399832705,7,2
466.92532446989725,8,2
467.06217364439607,8,1
467.06217364439607,7,2
467.2207476451952,7,1
467.2207476451952,6,2
467.42976458031944,7,2
469.98949798653445,8,2
470.9390005291967,9,2
471.0383764120146,10,2
471.8914713642009,10,1
471.8914713642009,9,2
472.1917283696124,10,2
472.48154435631443,10,1
472.48154435631443,9,2
474.1245968485088,10,2
475.1922145554639,10,1
475.1922145554639,9,2
475.33199675551066,9,1
475.33199675551066,8,2
475.54057507901825,8,1
475.54057507901825,7,2
476.832337987251,7,1
476.832337987251,6,2
476.9876696288777,7,2
477.47316888565393,8,2
477.7387138450582,9,2
478.35866876282097,10,2
478.6772428643118,10,1
478.6772428643118,9,2
478.7921635005916,10,2
479.0819698003002,11,2
479.20881092941585,11,1
479.20881092941585,10,2
479.3097388100974,10,1
479.3097388100974,9,2
480.3979653980948,9,1
480.3979653980948,8,2
480.4227890871856,8,1
480.4227890871856,7,2
481.04629368066077,7,1
481.04629368066077,6,2
481.504647873597,6,1
481.504647873597,5,2
482.9890220924021,6,2
483.42461931324476,7,2
484.72248083531184,8,2
485.1161471261844,9,2
485.194306477155,10,2
485.23053193615027,10,1
485.23053193615027,9,2
485.3057828744122,10,2
486.1728963022968,10,1
486.1728963022968,9,2
486.3300670627752,9,1
486.3300670627752,8,2
486.5621282625443,8,1
486.5621282625443,7,2
487.02045184563957,7,1
487.02045184563957,6,2
487.52640954660336,7,2
489.5771401857951,7,1
489.5771401857951,6,2
489.6565039674805,7,2
490.65758278065977,8,2
490.9722732966465,8,1
490.9722732966465,7,2
492.2834685481673,7,1
492.2834685481673,6,2
492.5257287726892,7,2
492.75891482502857,7,1
492.75891482502857,6,2
493.49411434755154,6,1
493.49411434755154,5,2
493.81459621998937,5,1
493.81459621998937,4,2
494.28803445001154,5,2
494.5186807610041,5,1
494.5186807610041,4,2
494.8963510372547,5,2
495.1692784404452,5,1
495.1692784404452,4,2
495.93750043778306,4,1
495.93750043778306,3,2
496.51060274387356,4,2
496.8386103874285,4,1
496.8386103874285,3,2
497.06117561982893,3,1
497.06117561982893,2,2
497.2033457578661,3,2
497.43042208132204,4,2
497.46554103649254,5,2
500.63285946082334,6,2
500.9816480289571,7,2
501.7115333809608,7,1
501.7115333809608,6,2
501.8801137031116,7,2
502.10880098478214,7,1
502.10880098478214,6,2
502.281077410878,7,2
502.31594639501355,8,2
502.40927626377885,9,2
