time,S,I,R
22.66788373076742,591,249,160
22.677716019627628,590,250,160
22.690804250705717,590,249,161
22.729424196111733,589,250,161
22.759152894892967,588,251,161
22.778332298516265,587,252,161
22.786996132026346,586,253,161
22.78835509357578,586,252,162
22.789555090801926,585,253,162
22.803026644264833,584,254,162
22.803943880805615,583,255,162
22.808762431001146,583,254,163
22.818973306226795,583,253,164
22.831084212873755,583,252,165
22.83766132277395,582,253,165
22.90508502351857,581,254,165
22.91511129186274,580,255,165
22.92345257131046,579,256,165
22.940505969529443,579,255,166
22.946011330512487,578,256,166
22.955004012996888,577,257,166
22.961768196150757,577,256,167
23.024505797425146,577,255,168
23.04817695580607,577,254,169
23.05127822058942,577,253,170
23.061479269390276,577,252,171
23.06818484743123,577,251,172
23.091127704863876,576,252,172
23.094236468756286,575,253,172
23.108924916380037,574,254,172
23.13745907859211,573,255,172
23.14299144823686,572,256,172
23.147866605642257,571,257,172
23.15942754337529,570,258,172
23.169241374404763,570,257,173
23.209427472893527,569,258,173
23.233938774876634,569,257,174
23.251604996189787,568,258,174
23.265516031609934,567,259,174
23.26603706380963,567,258,175
23.2712265410203,567,257,176
23.27357787686497,567,256,177
23.28229562267527,567,255,178
23.293120139326195,567,254,179
23.30065517992765,566,255,179
23.32432303912301,566,254,180
23.341747326936765,565,255,180
23.34667947959006,565,254,181
23.347257110283056,564,255,181
23.38805494571201,563,256,181
23.42014634728098,562,257,181
23.426582243780484,561,258,181
23.428818165765055,560,259,181
23.45934603342703,560,258,182
23.464191585325196,559,259,182
23.51375228782334,558,260,182
23.514403085827862,557,261,182
23.517455485082706,556,262,182
23.53701074319655,555,263,182
23.54283117774259,554,264,182
23.559559432432824,554,263,183
23.55968413060894,554,262,184
23.563772809966192,554,261,185
23.574323999824173,553,262,185
23.594076053180107,553,261,186
23.602204330608853,552,262,186
23.60291137023309,551,263,186
23.606247566253455,550,264,186
23.6230470745189,550,263,187
23.641728699488336,549,264,187
23.643406953505885,548,265,187
23.646087478186733,547,266,187
23.655435513949268,546,267,187
23.656010763824582,545,268,187
23.67267592185769,544,269,187
23.672717299002798,544,268,188
23.678909166460702,543,269,188
23.68590089389108,543,268,189
23.688844579167707,542,269,189
23.711018169703422,541,270,189
23.716694005507556,541,269,190
23.719463828829856,541,268,191
23.729291013755386,541,267,192
23.760105319972556,540,268,192
23.76799011250417,540,267,193
23.786153447795584,539,268,193
23.794195487844203,538,269,193
23.79963655856337,538,268,194
23.80098296228168,538,267,195
23.81232626669889,537,268,195
23.815558925004925,536,269,195
23.86321500579389,536,268,196
23.886708517716528,535,269,196
23.895494271522942,534,270,196
23.901469406887653,534,269,197
23.902295853491996,534,268,198
23.91593698599051,534,267,199
23.954215845132797,533,268,199
23.959701582055946,532,269,199
23.976342652755925,531,270,199
23.9787714446307,531,269,200
24.017006313743522,530,270,200
24.025654242195607,529,271,200
24.043642188116,528,272,200
24.065455443648567,528,271,201
24.073072897635818,527,272,201
24.082773186659185,527,271,202
24.08346090350561,526,272,202
24.093706085943282,526,271,203
24.099659237730446,525,272,203
24.168126707848764,525,271,204
24.18129531009696,525,270,205
24.195603171103844,524,271,205
24.19802616384083,523,272,205
24.203674387443275,522,273,205
24.20970029150687,521,274,205
24.272349855419833,520,275,205
24.28777897703749,519,276,205
24.313640257055575,519,275,206
24.3627575103699,518,276,206
24.363351022287382,517,277,206
24.36821139496911,516,278,206
24.36971027676997,516,277,207
24.371520766873623,515,278,207
24.409106003216507,514,279,207
24.418673805624493,514,278,208
24.437625203868258,514,277,209
24.44205024942551,514,276,210
24.45728689665953,514,275,211
24.468020090262147,513,276,211
24.473420010950047,513,275,212
24.48921563602174,513,274,213
24.494562271118177,513,273,214
24.50516564472851,513,272,215
24.512979782220835,512,273,215
24.533716132875966,511,274,215
