time,S,I,R
86.5,59.79529063414497,4.7023471851966345,935.5023621806585
87.0,59.753981380759136,4.5132747097017765,935.7327439095391
87.5,59.71437053874171,4.331824376602193,935.9538050846561
88.0,59.67638684520465,4.157689665600334,936.165923489195
88.5,59.63996145623659,3.99057332503801,936.3694652187254
89.0,59.605027946902894,3.830187371896371,936.5647846812008
89.5,59.571522311245616,3.676253091795918,936.7522245969585
90.0,59.53938296228351,3.5285010389964895,936.9321159987201
90.5,59.508550732012026,3.386671036397293,937.1047782315907
91.0,59.47896887140331,3.2505121755368527,937.2705189530599
91.5,59.45058305040624,3.119782816593072,937.4296341330007
92.0,59.42334135794634,2.994250588383176,937.5824080536705
92.5,59.39719743196385,2.8737091638129315,937.7290934042232
93.0,59.37211297634066,2.7579924138733722,937.869894609786
93.5,59.34804682328861,2.6469172464254576,938.005035930286
94.0,59.32495883893156,2.540304809905666,938.1347363511628
94.5,59.302810100015016,2.4379814401137683,938.2592084598713
95.0,59.28156289390616,2.339778660212824,938.378658445881
95.5,59.261180718593856,2.2455331807291845,938.493286100677
96.0,59.24162828268863,2.1550868995524906,938.6032848177589
96.5,59.22287150542269,2.0682869019356738,938.7088415926416
97.0,59.204877516649894,1.9849854604949568,938.8101370228552
97.5,59.187614656845795,1.9050400352098507,938.9073453079444
98.0,59.171052477107615,1.828313273423162,939.0006342494693
98.5,59.15516173915423,1.7546730098409793,939.0901652510048
99.0,59.13991441532621,1.6839922665326932,939.176093318141
99.5,59.12528368858578,1.6161492529309702,939.2585670584832
100.0,59.111243952516844,1.5510273658317741,939.3377286816514
